movieId,title,genres
71640,Burma VJ_ Reporting from a Closed Country _Burma VJ_ Reporter i et lukket land_ _2008_,Documentary
71668,Couples Retreat _2009_,CmdaRom
71732,I Sell the Dead _2008_,CmdaHorror
71745,Where the Wild Things Are _2009_,AdvaChiaDramaaFanaIMAX
71810,Legionnaire _1998_,ActionaAdvaDramaaWar
71823,New York_ I Love You _2009_,DramaaRom
71838,Law Abiding Citizen _2009_,DramaaThi
71867,Misfortunates_ The _De helaasheid der dingen_ _2009_,Drama
71899,Mary and Max _2009_,AniaCmdaDrama
71902,Spread _2009_,DramaaRom
71910,Tournament_ The _2009_,Action
71970,Princess and the Pirate_ The _1944_,AdvaCmdaRom
71999,Aelita_ The Queen of Mars _Aelita_ _1924_,ActionaAdvaDramaaFanaRomaSci-FiaThi
72011,Up in the Air _2009_,DramaaRom
72104,Balance _1989_,AniaDramaaMysteryaSci-FiaThi
72129,Saw VI _2009_,CriaHorroraMysteryaThi
72142,Love Exposure _Ai No Mukidashi_ _2008_,ActionaCmdaDramaaRom
72165,Cirque du Freak_ The Vampire's Assistant _2009_,ActionaAdvaCmdaFanaHorroraThi
72167,Boondock Saints II_ All Saints Day_ The _2009_,ActionaCriaDramaaThi
72171,Black Dynamite _2009_,ActionaCmd
72178,Welcome to Dongmakgol _2005_,CmdaDramaaWar
72224,Gentlemen Broncos _2009_,Cmd
72226,Fantastic Mr_ Fox _2009_,AdvaAniaChiaCmdaCri
72294,Christmas Carol_ A _2009_,AniaChiaDramaaFanaIMAX
72308,Battlestar Galactica_ The Plan _2009_,ActionaAdvaDramaaSci-Fi
72330,Private Lives of Pippa Lee_ The _2009_,Drama
72356,Partly Cloudy _2009_,AniaChiaCmdaFan
72378,2012 _2009_,ActionaDramaaSci-FiaThi
72395,Precious _2009_,Drama
72405,Bad Lieutenant_ Port of Call New Orleans _2009_,CriaDrama
72407,Twilight Saga_ New Moon_ The _2009_,DramaaFanaHorroraRomaThi
72424,Derailed _2002_,ActionaThi
72479,Messenger_ The _2009_,DramaaRomaWar
72489,Ninja Assassin _2009_,ActionaCriaDramaaThi
72554,Cell 211 _Celda 211_ _2009_,ActionaDrama
72591,Patriot_ The _1998_,ActionaThi
72601,Teenage Mutant Ninja Turtles_ Turtles Forever _2009_,ActionaAdvaAniaCmdaThi
72603,Merry Madagascar _2009_,Ani
72605,Brothers _2009_,DramaaThiaWar
72624,Garage _2007_,Drama
72641,Blind Side_ The  _2009_,Drama
72692,Mickey's Once Upon a Christmas _1999_,AniaCmdaFan
72694,Shrink _2009_,Drama
72696,Old Dogs _2009_,Cmd
72701,Planet 51 _2009_,AdvaAniaChiaCmdaSci-Fi
72714,Earthlings _2006_,Documentary
72720,Single Man_ A _2009_,Drama
72731,Lovely Bones_ The _2009_,CriaDramaaFanaHorroraThi
72733,Invictus _2009_,Drama
72737,Princess and the Frog_ The _2009_,AniaChiaFanaMusicalaRom
72874,Peacekeeper_ The _1997_,Action
72919,Did You Hear About the Morgans? _2009_,CmdaCriaDramaaRom
72921,Snow White _1916_,FanaRom
72982,Alice _2009_,ActionaAdvaFan
72998,Avatar _2009_,ActionaAdvaSci-FiaIMAX
73015,It's Complicated _2009_,CmdaRom
73017,Sherlock Holmes _2009_,ActionaCriaMysteryaThi
73023,Crazy Heart _2009_,DramaaRom
73042,Alvin and the Chipmunks_ The Squeakquel _2009_,AniaChiaCmdaMusical
73106,American Pie Presents_ The Book of Love _American Pie 7_ The Book of Love_ _2009_,Cmd
73160,Sorority Babes in the Slimeball Bowl-O-Rama _1988_,CmdaHorror
73211,Pontypool _2008_,HorroraThi
73266,Youth in Revolt _2009_,CmdaDramaaRom
73268,Daybreakers _2010_,ActionaDramaaHorroraThi
73290,Hachiko_ A Dog's Story _a_k_a_ Hachi_ A Dog's Tale_ _2009_,Drama
73319,Leap Year _2010_,CmdaRom
73321,Book of Eli_ The _2010_,ActionaAdvaDrama
73323,Girl Who Kicked the Hornet's Nest_ The _Luftslottet som sprängdes_ _2009_,ActionaCriaMystery
73344,Prophet_ A _Un Prophète_ _2009_,CriaDrama
73386,Staten Island _2009_,CriaDrama
73431,Maiden Heist_ The _2009_,CmdaCri
73488,Blood_ The Last Vampire _2009_,ActionaHorroraThi
73499,MacGyver_ Lost Treasure of Atlantis _1994_,ActionaAdv
73501,Pekka ja Pätkä Suezilla _1958_,Cmd
73515,Bart Got a Room _2008_,CmdaRom
73569,Project A 2 _'A' gai wak juk jap_ _1987_,ActionaCmdaCri
73676,Robin-B-Hood _Bo bui gai wak_ _2006_,ActionaCmdaDrama
73681,Concert_ Le _2009_,CmdaDrama
73741,Ninja _2009_,ActionaCriaDramaaThi
73804,Asterix at the Olympic Games _Astérix aux jeux olympiques_ _2008_,AdvaChiaCmdaFan
73808,Chaser_ The _Chugyeogja_ _2008_,CriaDramaaThi
73822,Meantime _1984_,CmdaDrama
73854,Rudolph_ the Red-Nosed Reindeer _1964_,AdvaAniaChiaFanaMusical
73858,Dennis the Menace Christmas_ A _2007_,Cmd
73876,Undisputed II_ Last Man Standing _2006_,ActionaCriaDrama
73881,3 Idiots _2009_,CmdaDramaaRom
73929,Legion _2010_,ActionaFanaHorroraThi
74075,Stan Helsing _2009_,CmdaHorror
74089,Peter Pan _1960_,ChiaFanaMusical
74095,Wicked City _Yôjû toshi_ _1987_,AniaFanaHorroraSci-Fi
74154,When in Rome _2010_,CmdaRom
74226,Dream of Light _a_k_a_ Quince Tree Sun_ The_ _Sol del membrillo_ El_ _1992_,DocumentaryaDrama
74228,Triangle _2009_,DramaaHorroraMysteryaThi
74275,I Love You Phillip Morris _2009_,CmdaDramaaRom
74282,Anne of Green Gables_ The Sequel _a_k_a_ Anne of Avonlea_ _1987_,ChiaDramaaRom
74324,Temple Grandin _2010_,Drama
74342,Captain Newman_ M_D_ _1963_,CmdaDramaaWar
74370,House of the Devil_ The _2009_,HorroraThi
74450,Valentine's Day _2010_,CmdaRom
74452,Wolfman_ The _2010_,HorroraThi
74458,Shutter Island _2010_,DramaaMysteryaThi
74508,Persuasion _2007_,DramaaRom
74510,Girl Who Played with Fire_ The _Flickan som lekte med elden_ _2009_,ActionaCriaDramaaMysteryaThi
74530,Percy Jackson & the Olympians_ The Lightning Thief _2010_,AdvaFan
74532,Cop Out _2010_,ActionaCmdaCri
74545,Ghost Writer_ The _2010_,DramaaMysteryaThi
74553,Secret of Kells_ The _2009_,AniaFan
74580,Spy Next Door_ The _2010_,ActionaChiaCmd
74624,Agora _2009_,AdvaDramaaRom
74647,Motherhood _2009_,Cmd
74668,District 13_ Ultimatum _Banlieue 13 - Ultimatum_ _2009_,ActionaSci-Fi
74677,Yes Men Fix the World_ The _2009_,Documentary
74683,Mike Bassett_ England Manager _2001_,Cmd
74685,Crazies_ The _2010_,ActionaDramaaHorroraSci-FiaThi
74688,Dear John _2010_,DramaaRomaWar
74696,Last Train Home _2009_,DocumentaryaDrama
74698,Tooth Fairy _2010_,CmdaFan
74727,Gentlemen of Fortune _Dzhentlmeny udachi_ _1972_,CmdaCriaDramaaMystery
74750,[REC]² _2009_,HorroraThi
74754,Room_ The _2003_,CmdaDramaaRom
74789,Alice in Wonderland _2010_,AdvaFanaIMAX
74791,Town Called Panic_ A _Panique au village_ _2009_,Ani
74795,Green Zone _2010_,ActionaDramaaThiaWar
74851,From Paris with Love _2010_,ActionaCri
74868,Dorian Gray _2009_,DramaaHorroraSci-Fi
74916,Greenberg _2010_,CmdaDrama
74946,She's Out of My League _2010_,Cmd
74948,Harry Brown _2009_,CriaDramaaThi
75341,Remember Me _2010_,DramaaRom
75389,Burrowers_ The _2008_,HorroraThiaWestern
75395,Frozen _2010_,DramaaHorroraThi
75416,Generation X _1996_,ActionaAdvaSci-Fi
75446,Little Ashes _2008_,Drama
75803,Our Family Wedding _2010_,Cmd
75805,Bounty Hunter_ The _2010_,ActionaCmdaRom
75813,Leaves of Grass _2009_,CmdaCriaDramaaThi
75816,Women in Trouble _2009_,Cmd
75947,Mondo Cane _1962_,Documentary
75985,Repo Men _2010_,ActionaSci-FiaThi
76030,Case 39 _2009_,HorroraThi
76054,Oceans _Océans_ _2009_,DocumentaryaDrama
76060,Slammin' Salmon_ The _2009_,Cmd
76077,Hot Tub Time Machine _2010_,CmdaSci-Fi
76091,Mother _Madeo_ _2009_,CriaDramaaMysteryaThi
76093,How to Train Your Dragon _2010_,AdvaAniaChiaFanaIMAX
76143,Bone Man_ The _Der Knochenmann_ _2009_,CriaThi
76173,Micmacs _Micmacs à tire-larigot_ _2009_,CmdaCri
76175,Clash of the Titans _2010_,ActionaAdvaDramaaFan
76251,Kick-Ass _2010_,ActionaCmd
76293,Date Night _2010_,ActionaCmdaRom
76301,Emperor's New Groove 2_ Kronk's New Groove_ The _2005_,AniaChiaCmdaRom
76738,Steam of Life _Miesten vuoro_ _2010_,Documentary
76743,Mortadelo & Filemon_ The Big Adv _La gran aventura de Mortadelo y Filemón_ _2003_,ActionaAdvaCmd
76751,American Drug War_ The Last White Hope _2007_,CriaDocumentary
76763,Runaways_ The _2010_,DramaaMusical
77177,Wild China _2008_,Documentary
77191,Death at a Funeral _2010_,Cmd
77201,Valhalla Rising _2009_,ActionaDramaaWar
77206,Diary of a Wimpy Kid _2010_,ChiaCmd
77233,Union_ The Business Behind Getting High_ The _2007_,CmdaDocumentary
77266,Disgrace _2008_,Drama
77364,Losers_ The _2010_,ActionaAdvaDramaaMysteryaThi
77414,Last Song_ The _2010_,DramaaRom
77421,Cyrus _2010_,CmdaDramaaRom
77427,Human Centipede_ The _First Sequence_ _2009_,Horror
77455,Exit Through the Gift Shop _2010_,CmdaDocumentary
77561,Iron Man 2 _2010_,ActionaAdvaSci-FiaThiaIMAX
77667,MacGruber _2010_,ActionaCmd
77688,Three Men and a Cradle _3 hommes et un couffin_ _1985_,Cmd
77709,Sky Crawlers_ The _Sukai kurora_ _2008_,AdvaAniaDrama
77795,Cargo _2009_,Sci-Fi
77798,Nightmare on Elm Street_ A _2010_,FanaHorroraThi
77800,Four Lions _2010_,CmdaDrama
77841,St Trinian's 2_ The Legend of Fritton's Gold _2009_,AdvaCmd
77846,12 Angry Men _1997_,CriaDrama
77866,Robin Hood _2010_,ActionaAdvaDramaaRomaWar
77881,Lovers & Leavers _Kuutamolla_ _2002_,DramaaRom
77893,Merantau _2009_,ActionaDrama
77931,Stingray Sam _2009_,CmdaMusicalaSci-FiaWestern
78034,Cemetery Junction _2010_,CmdaDramaaRom
78039,Blue Valentine _2010_,DramaaRom
78041,Killers _2010_,ActionaCmd
78088,Buried _2010_,MysteryaThi
78103,Shake Hands with the Devil _2007_,DramaaWar
78105,Prince of Persia_ The Sands of Time _2010_,ActionaAdvaFanaRomaIMAX
78116,Please Give _2010_,CmdaDrama
78142,Baarìa _2009_,CmdaDramaaWar
78160,Ricky Gervais Live_ Animals _2003_,Cmd
78174,Sex and the City 2 _2010_,CmdaDramaaRom
78209,Get Him to the Greek _2010_,Cmd
78218,Unthinkable _2010_,DramaaThi
78264,Back-up Plan_ The _2010_,CmdaRom
78266,Splice _2009_,HorroraSci-FiaThi
78316,Letters to Juliet _2010_,DramaaRom
78349,Exam _2009_,MysteryaThi
78467,Jonah Hex _2010_,ActionaDramaaThiaWestern
78469,A-Team_ The _2010_,ActionaCmdaThi
78499,Toy Story 3 _2010_,AdvaAniaChiaCmdaFanaIMAX
78544,Ricky Gervais Live 3_ Fame _2007_,Cmd
78574,Winter's Bone _2010_,DramaaThi
78620,Scalphunters_ The _1968_,CmdaWestern
78626,Barking Dogs Never Bite _Flandersui gae_ _2000_,CmdaHorror
78637,Shrek Forever After _a_k_a_ Shrek_ The Final Chapter_ _2010_,AdvaAniaChiaCmdaFanaIMAX
78703,TiMER _2009_,CmdaDramaaFanaRom
78746,Best Worst Movie _2009_,Documentary
78772,Twilight Saga_ Eclipse_ The _2010_,FanaRomaThiaIMAX
78836,Enter the Void _2009_,Drama
78893,Last Airbender_ The _2010_,ActionaAdvaFan
78959,Endgame _2009_,Drama
79006,Empire of Dreams_ The Story of the 'Star Wars' Trilogy _2004_,Documentary
79008,South Park_ Imaginationland _2008_,AniaCmdaFan
79057,Predators _2010_,ActionaSci-FiaThi
79073,When You're Strange _2009_,Documentary
79091,Despicable Me _2010_,AniaChiaCmdaCri
79132,Inception _2010_,ActionaCriaDramaaMysteryaSci-FiaThiaIMAX
79134,Grown Ups _2010_,Cmd
79139,Sorcerer's Apprentice_ The _2010_,ActionaAdvaChiaCmdaFan
79185,Knight and Day _2010_,ActionaCmdaRom
79224,Karate Kid_ The _2010_,ActionaChiaDrama
79242,Kids Are All Right_ The _2010_,CmdaDrama
79251,Serbian Film_ A _Srpski film_ _2010_,HorroraThi
79259,Cherrybomb _2009_,DramaaThi
79274,Batman_ Under the Red Hood _2010_,ActionaAni
79293,Salt _2010_,ActionaThi
79299,No_ 1 Ladies' Detective Agency_ The _2008_,CmdaCriaMystery
79333,Watch Out for the Automobile _Beregis avtomobilya_ _1966_,CmdaCriaRom
79357,Mr_ Nobody _2009_,DramaaFanaRomaSci-Fi
79428,Dinner for Schmucks _2010_,Cmd
79501,Deadly Outlaw_ Rekka _a_k_a_ Violent Fire_ _Jitsuroku Andô Noboru kyôdô-den_ Rekka_ _2002_,CriaDramaaThi
79536,Hellsinki _Rööperi_ _2009_,Cri
79553,Ip Man 2 _2010_,Action
79572,Ramona and Beezus _2010_,ChiaCmd
79590,Rebound_ The _2009_,CmdaRom
79592,Other Guys_ The _2010_,ActionaCmd
79677,Two Escobars_ The _2010_,CriaDocumentary
79684,Paper Man _2009_,CmdaDrama
79695,Expendables_ The _2010_,ActionaAdvaThi
79702,Scott Pilgrim vs_ the World _2010_,ActionaCmdaFanaMusicalaRom
79798,I Killed My Mother _J'ai tué ma mère_ _2009_,Drama
79868,Heartless _2009_,FanaHorroraMysteryaThi
79879,Piranha _Piranha 3D_ _2010_,ActionaHorroraThi
79895,Extraordinary Advs of Adèle Blanc-Sec_ The _2010_,ActionaAdvaFanaMystery
79897,Get Low _2009_,CmdaDramaaMystery
79946,Joneses_ The _2009_,CmdaDrama
80083,Dragon Ball Z_ Dead Zone _Doragon bôru Z 1_ Ora no Gohan wo kaese_ _1989_,ActionaAdvaAniaFanaSci-Fi
80094,Last Exorcism_ The _2010_,HorroraThi
80124,Sisters _Syostry_ _2001_,ActionaCriaDrama
80126,American_ The _2010_,DramaaThi
80139,Jackass 2_5 _2007_,CmdaDocumentary
80162,Horde_ The _La Horde_ _2009_,ActionaHorroraThi
80166,Switch_ The _2010_,CmdaRom
80219,Machete _2010_,ActionaAdvaCmdaCriaThi
80241,Going the Distance _2010_,CmdaRom
80363,Resident Evil_ Afterlife _2010_,ActionaHorroraSci-FiaThiaIMAX
80454,Princess _Prinsessa_ _2010_,Drama
80463,Social Network_ The _2010_,Drama
80478,Man Vanishes_ A _Ningen Johatsu_ _1967_,DocumentaryaDramaaMystery
80489,Town_ The _2010_,CriaDramaaThi
80549,Easy A _2010_,CmdaRom
80551,Eat Pray Love _2010_,DramaaRom
80553,Howl _2010_,Drama
80572,I'm Still Here _2010_,CmdaDrama
80584,Patrik Age 1_5 _Patrik 1_5_ _2008_,CmdaDramaaRom
80586,Flipped _2010_,CmdaDramaaRom
80590,Wall Street_ Money Never Sleeps _2010_,Drama
80615,Legend of the Guardians_ The Owls of Ga'Hoole _2010_,AdvaAniaFanaIMAX
80693,It's Kind of a Funny Story _2010_,CmdaDrama
80727,Middle Men _2009_,CmdaCriaDrama
80748,Alice in Wonderland _1933_,AdvaChiaFan
80831,Let Me In _2010_,DramaaHorroraMystery
80834,Sintel _2010_,AniaFan
80839,Secretariat _2010_,AdvaDrama
80846,Devil _2010_,HorroraMysteryaThi
80858,You Again _2010_,Cmd
80860,Life as We Know It _2010_,CmdaRom
80862,Catfish _2010_,DocumentaryaMystery
80864,You Will Meet a Tall Dark Stranger _2010_,CmdaRom
80880,Stone _2010_,DramaaThi
80906,Inside Job _2010_,Documentary
80917,Monsters _2010_,DramaaSci-Fi
80969,Never Let Me Go _2010_,DramaaRomaSci-Fi
81018,Illusionist_ The _L'illusionniste_ _2010_,Ani
81087,Luck by Chance _2009_,Drama
81132,Rubber _2010_,ActionaAdvaCmdaCriaDramaaFilm-NoiraHorroraMysteryaThiaWestern
81156,Jackass 3D _2010_,ActionaCmdaDocumentary
81158,Restrepo _2010_,DocumentaryaWar
81191,Waiting for 'Superman' _2010_,Documentary
81229,Red _2010_,ActionaCmd
81257,In a Better World _Hævnen_ _2010_,Drama
81383,Heartbreaker _L'Arnacoeur_ _2010_,CmdaRom
81417,Paranormal Activity 2 _2010_,HorroraIMAX
81456,Heartbeats _Les amours imaginaires_ _2010_,DramaaRom
81512,Hereafter _2010_,DramaaFan
81520,Undisputed III_ Redemption _2010_,ActionaCriaDrama
81535,Saw VII 3D - The Final Chapter _2010_,HorroraMysteryaThi
81537,Due Date _2010_,Cmd
81562,127 Hours _2010_,AdvaDramaaThi
81564,Megamind _2010_,ActionaAniaChiaCmdaSci-FiaIMAX
81591,Black Swan _2010_,DramaaThi
81681,I Shot Jesse James _1949_,DramaaRomaWestern
81782,Unstoppable _2010_,ActionaDramaaThi
81784,Morning Glory _2010_,CmdaDramaaRom
81786,Certified Copy _Copie conforme_ _2010_,Drama
81788,Next Three Days_ The _2010_,CriaDramaaRomaThi
81791,Somewhere _2010_,Drama
81819,Biutiful _2010_,Drama
81831,First Beautiful Thing_ The _La prima cosa bella_ _2010_,CmdaDrama
81834,Harry Potter and the Deathly Hallows_ Part 1 _2010_,ActionaAdvaFanaIMAX
81845,King's Speech_ The _2010_,Drama
81847,Tangled _2010_,AniaChiaCmdaFanaMusicalaRomaIMAX
81910,Art of the Steal_ The _2009_,Documentary
81932,Fighter_ The _2010_,Drama
81949,Romantics_ The _2010_,CmdaDramaaRom
82041,Loved Ones_ The _2009_,Horror
82053,Casino Jack _2010_,CmdaCri
82088,Vincent Wants to Sea _Vincent will meer_ _2010_,Drama
82093,London Boulevard _2010_,CriaRom
82095,Skyline _2010_,Sci-FiaThi
82152,Beastly _2011_,DramaaFanaRom
82167,Love and Other Drugs _2010_,CmdaDramaaRom
82169,Chronicles of Narnia_ The Voyage of the Dawn Treader_ The _2010_,AdvaChiaFan
82202,Tourist_ The _2010_,DramaaThi
82242,Rare Exports_ A Christmas Tale _Rare Exports_ _2010_,ActionaCmd
82366,Hatchet II _2010_,CmdaHorroraThi
82378,All Good Things _2010_,DramaaMysteryaThi
82459,True Grit _2010_,Western
82461,Tron_ Legacy _2010_,ActionaAdvaSci-FiaIMAX
82499,How Do You Know _2010_,CmdaDramaaRom
82527,Barney's Version _2010_,Drama
82534,Company Men_ The _2010_,Drama
82641,One-Armed Swordsman_ The _Dubei dao_ _1967_,ActionaDrama
82667,I Saw the Devil _Akmareul boatda_ _2010_,CriaThi
82684,Trash Humpers _2009_,Drama
82744,Faster _2010_,ActionaCriaDrama
82765,Little Big Soldier _Da bing xiao jiang_ _2010_,ActionaAdvaCmdaDramaaWar
82767,Rabbit Hole _2010_,Drama
82848,One Week _1920_,Cmd
82852,Little Fockers _2010_,Cmd
82854,Gulliver's Travels _2010_,AdvaCmdaFan
82857,Sweetgrass _2009_,AdvaDocumentaryaWestern
83086,Burlesque _2010_,DramaaMusicalaRom
83132,Secret World of Arrietty_ The _Kari-gurashi no Arietti_ _2010_,AniaChiaFan
83134,Tucker & Dale vs Evil _2010_,CmdaHorror
83177,Yogi Bear _2010_,ChiaCmd
83270,Made in Dagenham _2010_,CmdaDrama
83349,Green Hornet_ The _2011_,ActionaCmdaCriaFanaThiaIMAX
83369,Way Back_ The _2010_,Drama
83374,Warrior's Way_ The _2010_,ActionaFanaWestern
83480,Season of the Witch _2011_,AdvaDramaaFan
83601,Amer _2009_,DramaaHorror
83613,Cowboys & Aliens _2011_,ActionaSci-FiaThiaWesternaIMAX
83796,Anything for Her _Pour elle_ _2008_,CriaDramaaThi
83803,Day & Night _2010_,AniaChi
83827,Marwencol _2010_,Documentary
83910,Dilemma_ The _2011_,CmdaDrama
83969,Down Argentine Way _1940_,CmdaDramaaRom
83976,Trip_ The _2010_,CmdaDrama
84152,Limitless _2011_,Sci-FiaThi
84156,Happy People_ A Year in the Taiga _2010_,Documentary
84187,Evangelion_ 2_0 You Can _Not_ Advance _Evangerion shin gekijôban_ Ha_ _2009_,ActionaAniaDramaaSci-Fi
84189,I Spit on Your Grave _2010_,CriaHorroraThi
84240,Even the Rain _También la lluvia_ _2010_,Drama
84246,It Happened on Fifth Avenue _1947_,CmdaRom
84273,Zeitgeist_ Moving Forward _2011_,Documentary
84374,No Strings Attached _2011_,CmdaRom
84392,Lincoln Lawyer_ The _2011_,CriaDramaaThi
84414,All-Star Superman _2011_,ActionaAdvaAniaSci-Fi
84512,Girls About Town _1931_,Cmd
84523,Kill! _Kiru_ _1968_,ActionaCmdaDrama
84553,Pekka ja Pätkä salapoliiseina _1957_,Cmd
84601,Unknown _2011_,DramaaMysteryaThi
84615,Cedar Rapids _2011_,Cmd
84637,Gnomeo & Juliet _2011_,AdvaAniaChiaCmdaFanaRom
84696,Burke and Hare _2010_,CmdaThi
84716,Castaway on the Moon _Kimssi pyoryugi_ _2009_,CmdaDramaaRom
84772,Paul _2011_,AdvaCmdaSci-Fi
84799,Asphyx_ The _1973_,HorroraSci-Fi
84844,Brother 2 _Brat 2_ _2000_,CriaDrama
84847,Emma _2009_,CmdaDramaaRom
84942,Drive Angry _2011_,ActionaFanaThi
84944,Rango _2011_,ActionaAdvaAniaChiaCmdaWestern
84950,Take Me Home Tonight _2011_,CmdaDrama
84952,Confessions _Kokuhaku_ _2010_,DramaaHorror
84954,Adjustment Bureau_ The _2011_,RomaSci-FiaThi
85020,Mechanic_ The _2011_,ActionaDramaaThi
85022,Hall Pass _2011_,Cmd
85025,Eagle_ The _2011_,AdvaDrama
85056,I Am Number Four _2011_,ActionaSci-FiaThiaIMAX
85131,Battle_ Los Angeles _2011_,ActionaSci-FiaWar
85179,Summer Wars _Samâ wôzu_ _2009_,AdvaAniaCmdaSci-Fi
85213,Sunset Limited_ The _2011_,Drama
85259,Winnie the Pooh and the Honey Tree _1966_,AniaChi
85261,Mars Needs Moms _2011_,ActionaAdvaAniaChiaCmdaSci-FiaIMAX
85295,Scooby-Doo! Curse of the Lake Monster _2010_,AdvaChiaCmdaMystery
85316,Winnie the Pooh and Tigger Too _1974_,AniaChi
85334,Hard Ticket to Hawaii _1987_,ActionaCmd
85342,Elite Squad_ The Enemy Within _Tropa de Elite 2 - O Inimigo Agora É Outro_ _2010_,ActionaCriaDrama
85354,Mesrine_ Public Enemy #1 _L'ennemi public n°1_ _2008_,ActionaCri
85367,Just Go with It _2011_,CmdaRom
85394,Cave of Forgotten Dreams _2010_,Documentary
85397,Red Riding Hood _2011_,FanaHorroraMysteryaThi
85399,Big Mommas_ Like Father_ Like Son _2011_,Cmd
85401,Super _2010_,ActionaCmdaDrama
85412,Troll Hunter_ The _Trolljegeren_ _2010_,FanaHorror
85414,Source Code _2011_,ActionaDramaaMysteryaSci-FiaThi
85438,Jane Eyre _2011_,DramaaRom
85510,Sucker Punch _2011_,ActionaFanaThiaIMAX
85565,Chalet Girl _2011_,CmdaRom
85736,BURN-E _2008_,AdvaAniaChiaSci-Fi
85774,Senna _2010_,Documentary
85780,Family Guy Presents_ It's a Trap _2010_,AniaCmdaSci-Fi
85788,Insidious _2010_,FanaHorroraThi
85796,Hobo with a Shotgun _2011_,ActionaAdvaCriaThi
85881,Win Win _2011_,CmdaDrama
85885,Room in Rome _Habitación en Roma_ _2010_,DramaaRom
86000,Boy _2010_,CmdaDrama
86014,Diary of a Wimpy Kid_ Rodrick Rules _2011_,Cmd
86028,Henry's Cri _2010_,CmdaCri
86059,Hop _2011_,AniaChiaCmd
86066,Playing the Victim _Izobrazhaya zhertvu_ _2006_,Cmd
86068,Films to Keep You Awake_ The Christmas Tale _Películas para no dormir_ Cuento de navidad_ _2005_,HorroraThi
86142,13 Assassins _Jûsan-nin no shikaku_ _2010_,Action
86190,Hanna _2011_,ActionaAdvaMysteryaThi
86237,Connections _1978_,Documentary
86279,Into Eternity _2010_,Documentary
86286,Daffy Duck's Quackbusters _1988_,AniaChiaCmdaHorror
86290,American_ The Bill Hicks Story _2009_,CmdaDocumentary
86293,Arthur _2011_,Cmd
86295,Scream 4 _2011_,CmdaHorroraMysteryaThi
86298,Rio _2011_,AdvaAniaChiaCmd
86320,Melancholia _2011_,DramaaSci-Fi
86332,Thor _2011_,ActionaAdvaDramaaFanaIMAX
86345,Louis C_K__ Hilarious _2010_,Cmd
86347,Louis C_K__ Chewed Up _2008_,Cmd
86355,Atlas Shrugged_ Part 1 _2011_,DramaaMysteryaSci-Fi
86377,Louis C_K__ Shameless _2007_,Cmd
86487,Mildred Pierce _2011_,Drama
86504,Voices from the List _2004_,Documentary
86548,Water for Elephants _2011_,DramaaRom
86593,African Cats _2011_,AdvaDocumentary
86628,Kill the Irishman _2011_,ActionaCri
86644,Fast Five _Fast and the Furious 5_ The_ _2011_,ActionaCriaDramaaThiaIMAX
86668,Louis Theroux_ Law & Disorder _2008_,Documentary
86721,Idiots and Angels _2008_,AniaDramaaFan
86781,Incendies _2010_,DramaaMysteryaWar
86815,Soul Surfer _2011_,ActionaDrama
86817,Something Borrowed _2011_,CmdaDramaaRom
86833,Bridesmaids _2011_,Cmd
86835,Priest _2011_,ActionaHorroraSci-FiaThi
86864,Mothra _Mosura_ _1961_,AdvaFanaSci-Fi
86880,Pirates of the Caribbean_ On Stranger Tides _2011_,ActionaAdvaFanaIMAX
86882,Midnight in Paris _2011_,CmdaFanaRom
86892,The Man from Nowhere _2010_,ActionaCriaThi
86898,Tree of Life_ The _2011_,Drama
86911,Hangover Part II_ The _2011_,Cmd
86922,Nothing to Declare _Rien à déclarer_ _2010_,Cmd
86960,Across the Hall _2009_,Thi
87028,Roommate_ The _2011_,DramaaThi
87192,Attack the Block _2011_,ActionaCmdaSci-Fi
87194,The Way _2010_,AdvaCmdaDrama
87197,Let the Bullets Fly _2010_,ActionaCmd
87222,Kung Fu Panda 2 _2011_,ActionaAdvaAniaChiaCmdaIMAX
87232,X-Men_ First Class _2011_,ActionaAdvaSci-FiaThiaWar
87234,Submarine _2010_,CmdaDramaaRom
87287,American Grindhouse _2010_,Documentary
87298,Everything Must Go _2010_,CmdaDrama
87304,Beginners _2010_,Drama
87306,Super 8 _2011_,MysteryaSci-FiaThiaIMAX
87413,Bernie _1996_,CmdaDrama
87430,Green Lantern _2011_,ActionaAdvaSci-Fi
87444,Elektra Luxx _2010_,Cmd
87483,Mr_ Popper's Penguins _2011_,Cmd
87485,Bad Teacher _2011_,Cmd
87520,Transformers_ Dark of the Moon _2011_,ActionaAdvaSci-FiaWaraIMAX
87522,Larry Crowne _2011_,CmdaDramaaRom
87529,Your Highness _2011_,ActionaAdvaCmdaFan
87660,Too Big to Fail _2011_,Drama
87785,Takers _2010_,ActionaCriaThi
87834,My Life as McDull _Mak dau goo si_ _2001_,AniaCmdaDrama
87867,Zookeeper _2011_,Cmd
87869,Horrible Bosses _2011_,CmdaCri
87876,Cars 2 _2011_,AdvaAniaChiaCmdaIMAX
87960,Between the Folds _2008_,Documentary
88069,Delhi Belly _2011_,CmdaCri
88094,Upside Down_ The Creation Records Story _2010_,Documentary
88108,Monte Carlo _2011_,AdvaCmdaRom
88125,Harry Potter and the Deathly Hallows_ Part 2 _2011_,ActionaAdvaDramaaFanaMysteryaIMAX
88129,Drive _2011_,CriaDramaaFilm-NoiraThi
88140,Captain America_ The First Avenger _2011_,ActionaAdvaSci-FiaThiaWar
88163,Crazy_ Stupid_ Love_ _2011_,CmdaDramaaRom
